PVSYST v6.42
;File;File date;Description
Project;San Francisco_Project.PRJ;08/03/16 10h02;San Francisco;
Geographical Site;San Francisco_MN71.SIT;08/03/16 10h02;San Francisco;United States;North_America;;
Meteo data;San Francisco_MN71_Synthetic.MET;00/00/00 00h00;San Francisco;MeteoNorm;Synthetic;
Simulation variant;San Francisco_Project.VC0;00/00/00 00h00;Test 1 - Basic;
Simulation date;;08/03/16 20h51

Simulation:;Hourly values; from 01/01/90; to 31/12/90

date;HSol;AzSol;AngInc;AngProf;PlTilt;PlAzim;PhiAng;DiffHor;BeamHor;GlobHor;T Amb;GlobInc;BeamInc;DifSInc;Alb Inc;GlobIAM;GlobEff;BeamEff;DiffEff;Alb_Eff
    ;�;�;�;�;�;�;�;W/m�;W/m�;W/m�;캜;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�

03/04/90 14:00;36.79;41.227;37.036;48.611;41.389;90;41.389;172.3;2.0046;174.31;12.56;154.76;2.672;147.73;4.3535;147.69;147.69;2.6382;140.7;4.3535
03/04/90 15:00;27.902;55.433;30.094;32.743;57.257;90;57.257;205.3;83.296;288.59;12.37;380.53;154;213.28;13.25;369.18;369.18;152.8;203.13;13.25
03/04/90 16:00;17.488;67.02;24.398;18.893;60;90;60;38.696;0.1089;38.805;11.53;25.701;0.3301;23.431;1.9403;24.584;24.584;0.3285;22.315;1.9403
03/04/90 17:00;6.1965;76.981;26.772;6.3586;60;90;60;34.199;0.0059;34.205;10.82;31.797;0.0486;30.038;1.7102;30.366;30.366;0.0483;28.608;1.7102
03/04/90 18:00;0.1645;81.779;89.835;1.1506;0;0;0;0;0;0;10.14;0;0;0;0;0;0;0;0;0
03/04/90 19:00;0;0;90;0;0;0;0;0;0;0;9.9299;0;0;0;0;0;0;0;0;0
03/04/90 20:00;0;0;90;0;0;0;0;0;0;0;9.7202;0;0;0;0;0;0;0;0;0
03/04/90 21:00;0;0;90;0;0;0;0;0;0;0;9.4999;0;0;0;0;0;0;0;0;0
03/04/90 22:00;0;0;90;0;0;0;0;0;0;0;9.2898;0;0;0;0;0;0;0;0;0
03/04/90 23:00;0;0;90;0;0;0;0;0;0;0;9.0801;0;0;0;0;0;0;0;0;0
03/05/90 00:00;0;0;90;0;0;0;0;0;0;0;8.6199;0;0;0;0;0;0;0;0;0
03/05/90 01:00;0;0;90;0;0;0;0;0;0;0;8.0199;0;0;0;0;0;0;0;0;0
03/05/90 02:00;0;0;90;0;0;0;0;0;0;0;8.3101;0;0;0;0;0;0;0;0;0
03/05/90 03:00;0;0;90;0;0;0;0;0;0;0;8.2598;0;0;0;0;0;0;0;0;0
03/05/90 04:00;0;0;90;0;0;0;0;0;0;0;8.25;0;0;0;0;0;0;0;0;0
03/05/90 05:00;0;0;90;0;0;0;0;0;0;0;8.1801;0;0;0;0;0;0;0;0;0
03/05/90 06:00;1.937;-80.875;29.369;1.9618;60;-90;-60;1.203;0;1.203;8.2202;1.2632;0;1.203;0.0602;0;0;0;0;0
03/05/90 07:00;9.6738;-74.59;24.901;10.027;60;-90;-60;60.899;8.0956;68.995;8.98;116.25;43.699;69.106;3.4497;112.74;112.74;43.475;65.816;3.4497
03/05/90 08:00;20.791;-64.261;24.936;22.855;60;-90;-60;84.598;0.1006;84.699;9.3899;65.142;0.2571;60.65;4.2349;62.253;62.253;0.2558;57.763;4.2349
03/05/90 09:00;30.885;-52.027;31.873;37.19;52.81;-90;-52.81;40.298;0.0026;40.301;9.2898;30.069;0.0043;28.471;1.5941;28.714;28.714;0.0042;27.115;1.5941
03/05/90 10:00;39.222;-36.869;38.299;53.681;36.319;-90;-36.319;153.2;0.2995;153.5;9.8101;137.64;0.3717;134.29;2.9819;131.24;131.24;0.3666;127.9;2.9819
03/05/90 11:00;44.74;-18.164;42.447;72.538;17.462;-90;-17.462;161.8;0.4903;162.29;10.17;156.62;0.514;155.36;0.7479;149.22;149.22;0.5048;147.96;0.7479
03/05/90 12:00;46.313;3.0748;43.609;87.067;2.9331;90;2.9331;342.4;81.093;423.49;11.23;423.27;81.199;342.02;0.0555;405.44;405.44;79.652;325.73;0.0555
03/05/90 13:00;43.527;23.836;41.545;66.953;23.047;90;23.047;322.9;229.71;552.61;12.49;585.94;249.63;331.9;4.4106;565.94;565.94;245.44;316.1;4.4106
03/05/90 14:00;37.084;41.536;36.666;48.74;41.26;90;41.26;281;86.604;367.6;12.96;409.12;115.21;284.79;9.1265;394.14;394.14;113.79;271.23;9.1265
03/05/90 15:00;28.152;55.763;29.74;32.914;57.086;90;57.086;188;17.603;205.6;12.97;214.51;32.394;172.72;9.3881;206.04;206.04;32.149;164.5;9.3881
03/05/90 16:00;17.705;67.352;24.014;19.082;60;90;60;124.4;148.51;272.91;13.11;647.59;446.04;187.9;13.645;636.53;636.53;443.93;178.95;13.645
03/05/90 17:00;6.3928;77.313;26.453;6.5514;60;90;60;40.201;9.5944;49.795;12.6;165.19;77.147;85.553;2.4898;160.67;160.67;76.696;81.48;2.4898
03/05/90 18:00;0.3544;82.113;89.646;2.5811;0;0;0;0;0;0;12.01;0;0;0;0;0;0;0;0;0
03/05/90 19:00;0;0;90;0;0;0;0;0;0;0;11.7;0;0;0;0;0;0;0;0;0
03/05/90 20:00;0;0;90;0;0;0;0;0;0;0;11.39;0;0;0;0;0;0;0;0;0
03/05/90 21:00;0;0;90;0;0;0;0;0;0;0;11.08;0;0;0;0;0;0;0;0;0
03/05/90 22:00;0;0;90;0;0;0;0;0;0;0;10.77;0;0;0;0;0;0;0;0;0
03/05/90 23:00;0;0;90;0;0;0;0;0;0;0;10.46;0;0;0;0;0;0;0;0;0
03/06/90 00:00;0;0;90;0;0;0;0;0;0;0;10.12;0;0;0;0;0;0;0;0;0
03/06/90 01:00;0;0;90;0;0;0;0;0;0;0;9.7799;0;0;0;0;0;0;0;0;0
03/06/90 02:00;0;0;90;0;0;0;0;0;0;0;9.4398;0;0;0;0;0;0;0;0;0
03/06/90 03:00;0;0;90;0;0;0;0;0;0;0;9.2702;0;0;0;0;0;0;0;0;0
03/06/90 04:00;0;0;90;0;0;0;0;0;0;0;9.1002;0;0;0;0;0;0;0;0;0
03/06/90 05:00;0;0;90;0;0;0;0;0;0;0;8.98;0;0;0;0;0;0;0;0;0
03/06/90 06:00;2.2177;-81.14;29.026;2.2444;60;-90;-60;0.6015;0;0.6015;9;-0.1172;0;-0.1472;0.0301;0;0;0;0;0
03/06/90 07:00;9.9621;-74.85;24.52;10.313;60;-90;-60;9.4941;0;9.4941;8.5999;3.7865;0;3.3118;0.4747;0;0;0;0;0
03/06/90 08:00;21.097;-64.511;24.59;23.143;60;-90;-60;129.4;4.7995;134.2;9.9401;124.07;12.124;105.23;6.7101;119;119;12.064;100.22;6.7101
03/06/90 09:00;31.218;-52.255;31.568;37.467;52.533;-90;-52.533;71.098;0.1079;71.205;10.11;55.066;0.1773;52.099;2.789;52.584;52.584;0.1758;49.619;2.789
03/06/90 10:00;39.585;-37.04;37.964;53.925;36.075;-90;-36.075;95;0.2008;95.201;10.32;83.975;0.2485;81.901;1.8255;80.072;80.072;0.2452;78.001;1.8255
03/06/90 11:00;45.124;-18.219;42.083;72.709;17.291;-90;-17.291;336.6;137.69;474.3;11.85;484.24;144.21;337.88;2.1436;465.65;465.65;141.71;321.8;2.1436
03/06/90 12:00;46.691;3.1821;43.226;87.005;2.9954;90;2.9954;351.9;166.09;518;13.06;518.53;166.32;352.14;0.0708;498.67;498.67;163.23;335.38;0.0708
03/06/90 13:00;43.87;24.081;41.161;67.001;22.999;90;22.999;256.3;20.102;276.4;13.31;273.81;21.838;249.78;2.1971;261.56;261.56;21.479;237.89;2.1971
03/06/90 14:00;37.377;41.851;36.294;48.867;41.133;90;41.133;270.8;148.5;419.3;13.84;496.95;197.16;289.44;10.349;480.8;480.8;194.79;275.66;10.349
03/06/90 15:00;28.401;56.098;29.383;33.083;56.917;90;56.917;197;25.296;222.3;13.67;239.29;46.341;182.86;10.095;230.24;230.24;45.999;174.15;10.095
03/06/90 16:00;17.922;67.688;23.628;19.269;60;90;60;127.9;65.203;193.1;13.75;376.72;194.13;172.94;9.655;367.6;367.6;193.24;164.71;9.655
03/06/90 17:00;6.5882;77.648;26.135;6.7429;60;90;60;39.103;24.104;63.207;13.27;296;188.61;104.22;3.1604;289.96;289.96;187.54;99.261;3.1604
03/06/90 18:00;0.3472;82.602;89.653;2.6942;0;0;0;0;0;0;12.68;0;0;0;0;0;0;0;0;0
03/06/90 19:00;0;0;90;0;0;0;0;0;0;0;12.18;0;0;0;0;0;0;0;0;0
03/06/90 20:00;0;0;90;0;0;0;0;0;0;0;11.67;0;0;0;0;0;0;0;0;0
03/06/90 21:00;0;0;90;0;0;0;0;0;0;0;11.16;0;0;0;0;0;0;0;0;0
03/06/90 22:00;0;0;90;0;0;0;0;0;0;0;10.66;0;0;0;0;0;0;0;0;0
03/06/90 23:00;0;0;90;0;0;0;0;0;0;0;10.15;0;0;0;0;0;0;0;0;0
03/07/90 00:00;0;0;90;0;0;0;0;0;0;0;9.6401;0;0;0;0;0;0;0;0;0
03/07/90 01:00;0;0;90;0;0;0;0;0;0;0;9.13;0;0;0;0;0;0;0;0;0
03/07/90 02:00;0;0;90;0;0;0;0;0;0;0;8.6101;0;0;0;0;0;0;0;0;0
03/07/90 03:00;0;0;90;0;0;0;0;0;0;0;8.36;0;0;0;0;0;0;0;0;0
03/07/90 04:00;0;0;90;0;0;0;0;0;0;0;8.1;0;0;0;0;0;0;0;0;0
03/07/90 05:00;0;0;90;0;0;0;0;0;0;0;7.93;0;0;0;0;0;0;0;0;0
03/07/90 06:00;2.305;-81.558;28.83;2.3302;60;-90;-60;5.7988;0.0049;5.8037;8.0301;1.1373;0.107;0.7401;0.2902;0;0;0;0;0
03/07/90 07:00;10.253;-75.11;24.136;10.601;60;-90;-60;44.397;96.908;141.31;9.2399;612.35;496.86;108.42;7.0653;604.8;604.8;494.48;103.26;7.0653
03/07/90 08:00;21.406;-64.762;24.244;23.431;60;-90;-60;80.702;278.3;359;10.93;851.94;695.27;138.72;17.95;841.97;841.97;691.91;132.11;17.95
03/07/90 09:00;31.552;-52.483;31.263;37.746;52.254;-90;-52.254;163;306.31;469.31;12.26;721.98;500.37;203.41;18.201;708.05;708.05;496.12;193.73;18.201
03/07/90 10:00;39.949;-37.212;37.629;54.17;35.83;-90;-35.83;168.4;464.09;632.49;13.64;784.51;572.42;200.11;11.97;767.46;767.46;564.91;190.59;11.97
03/07/90 11:00;45.509;-18.273;41.717;72.88;17.12;-90;-17.12;338.2;183.2;521.39;14.23;538.64;191.69;344.64;2.3102;518.98;518.98;188.43;328.23;2.3102
03/07/90 12:00;47.071;3.2941;42.841;86.94;3.0596;90;3.0596;359;121.99;480.99;14.55;481.49;122.17;359.25;0.0686;462.16;462.16;119.95;342.15;0.0686
03/07/90 13:00;44.212;24.333;40.775;67.046;22.954;90;22.954;326.7;39.995;366.69;14.53;367.4;43.434;321.06;2.9035;351.42;351.42;42.738;305.78;2.9035
03/07/90 14:00;37.67;42.171;35.92;48.991;41.009;90;41.009;171.9;0.9964;172.89;13.86;153.17;1.3204;147.6;4.2428;146.12;146.12;1.3049;140.58;4.2428
03/07/90 15:00;28.649;56.437;29.024;33.25;56.75;90;56.75;158.5;0.9959;159.5;13.29;133.77;1.8163;124.75;7.2046;127.82;127.82;1.8033;118.81;7.2046
03/07/90 16:00;18.137;68.027;23.241;19.454;60;90;60;103;0.1967;103.2;12.59;88.759;0.5808;83.018;5.16;84.804;84.804;0.5782;79.066;5.16
03/07/90 17:00;6.7826;77.985;25.819;6.9331;60;90;60;7.1;0.0043;7.1043;11.9;1.5494;0.0328;1.1613;0.3552;0;0;0;0;0
03/07/90 18:00;0.5353;82.941;89.465;4.3476;0;0;0;0;0;0;11.24;0;0;0;0;0;0;0;0;0
03/07/90 19:00;0;0;90;0;0;0;0;0;0;0;10.65;0;0;0;0;0;0;0;0;0
03/07/90 20:00;0;0;90;0;0;0;0;0;0;0;10.07;0;0;0;0;0;0;0;0;0
03/07/90 21:00;0;0;90;0;0;0;0;0;0;0;9.4901;0;0;0;0;0;0;0;0;0
03/07/90 22:00;0;0;90;0;0;0;0;0;0;0;8.8999;0;0;0;0;0;0;0;0;0
03/07/90 23:00;0;0;90;0;0;0;0;0;0;0;8.3199;0;0;0;0;0;0;0;0;0
03/08/90 00:00;0;0;90;0;0;0;0;0;0;0;7.7399;0;0;0;0;0;0;0;0;0
03/08/90 01:00;0;0;90;0;0;0;0;0;0;0;7.07;0;0;0;0;0;0;0;0;0
03/08/90 02:00;0;0;90;0;0;0;0;0;0;0;6.4002;0;0;0;0;0;0;0;0;0
03/08/90 03:00;0;0;90;0;0;0;0;0;0;0;6.0298;0;0;0;0;0;0;0;0;0
03/08/90 04:00;0;0;90;0;0;0;0;0;0;0;5.6502;0;0;0;0;0;0;0;0;0
03/08/90 05:00;0;0;90;0;0;0;0;0;0;0;5.38;0;0;0;0;0;0;0;0;0
03/08/90 06:00;2.3943;-81.977;28.635;2.4179;60;-90;-60;2.6011;0;2.6011;5.3399;-0.1495;0;-0.2796;0.1301;0;0;0;0;0
03/08/90 07:00;10.545;-75.37;23.751;10.89;60;-90;-60;44.3;89.902;134.2;6.4398;564.26;449.62;107.93;6.7101;557.04;557.04;447.54;102.79;6.7101
03/08/90 08:00;21.717;-65.014;23.898;23.721;60;-90;-60;75.498;240.2;315.69;7.8499;741;593.49;131.73;15.785;731.95;731.95;590.71;125.45;15.785
03/08/90 09:00;31.889;-52.713;30.956;38.026;51.974;-90;-51.974;128.7;332.8;461.5;9.1701;734.48;540.24;176.51;17.721;721.59;721.59;535.76;168.11;17.721
03/08/90 10:00;40.315;-37.383;37.292;54.415;35.585;-90;-35.585;192.8;383.61;576.41;10.34;706.91;471.7;224.45;10.764;690.17;690.17;465.64;213.77;10.764
03/08/90 11:00;45.897;-18.325;41.35;73.053;16.947;-90;-16.947;231.1;406.3;637.4;11.28;669.46;424.74;241.95;2.7679;650.89;650.89;417.69;230.43;2.7679
03/08/90 12:00;47.452;3.4107;42.455;86.874;3.1257;90;3.1257;233.3;465.9;699.2;12.08;701.91;466.59;235.21;0.104;682.42;682.42;458.3;224.01;0.104
03/08/90 13:00;44.555;24.591;40.387;67.088;22.912;90;22.912;256.7;348.31;605;12.45;655.47;378.14;272.56;4.7731;636.58;636.58;372.22;259.58;4.7731
03/08/90 14:00;37.961;42.497;35.543;49.111;40.889;90;40.889;179.3;359.3;538.59;12.59;705.06;475.27;216.65;13.143;689.31;689.31;469.83;206.34;13.143
03/08/90 15:00;28.895;56.78;28.663;33.414;56.586;90;56.586;145.4;254.29;399.69;12.38;668.74;461.77;189.01;17.959;656.51;656.51;458.55;180.01;17.959
03/08/90 16:00;18.35;68.369;22.852;19.638;60;90;60;99.603;124;223.6;11.7;531.33;362.94;157.21;11.18;522.3;522.3;361.39;149.73;11.18
03/08/90 17:00;6.9762;78.325;25.504;7.122;60;90;60;37.297;35.696;72.994;10.73;372.27;265.26;103.35;3.6497;365.91;365.91;263.83;98.433;3.6497
03/08/90 18:00;0.526;83.434;89.474;4.5908;0;0;0;0.0975;0;0.0975;9.73;0.0975;0;0.0975;0;0;0;0;0;0
03/08/90 19:00;0;0;90;0;0;0;0;0;0;0;9.0601;0;0;0;0;0;0;0;0;0
03/08/90 20:00;0;0;90;0;0;0;0;0;0;0;8.3898;0;0;0;0;0;0;0;0;0
03/08/90 21:00;0;0;90;0;0;0;0;0;0;0;7.7199;0;0;0;0;0;0;0;0;0
03/08/90 22:00;0;0;90;0;0;0;0;0;0;0;7.0598;0;0;0;0;0;0;0;0;0
03/08/90 23:00;0;0;90;0;0;0;0;0;0;0;6.3899;0;0;0;0;0;0;0;0;0
03/09/90 00:00;0;0;90;0;0;0;0;0;0;0;6.13;0;0;0;0;0;0;0;0;0
03/09/90 01:00;0;0;90;0;0;0;0;0;0;0;5.7899;0;0;0;0;0;0;0;0;0
03/09/90 02:00;0;0;90;0;0;0;0;0;0;0;5.4601;0;0;0;0;0;0;0;0;0
03/09/90 03:00;0;0;90;0;0;0;0;0;0;0;5.2598;0;0;0;0;0;0;0;0;0
03/09/90 04:00;0;0;90;0;0;0;0;0;0;0;5.0502;0;0;0;0;0;0;0;0;0
03/09/90 05:00;0;0;90;0;0;0;0;0;0;0;4.8899;0;0;0;0;0;0;0;0;0
03/09/90 06:00;2.4854;-82.395;28.444;2.5075;60;-90;-60;2.3993;0.0068;2.406;4.8699;-0.0449;0.1374;-0.3026;0.1203;0;0;0;0;0
03/09/90 07:00;10.84;-75.631;23.365;11.182;60;-90;-60;41.9;102.8;144.7;6.1598;612.93;501.8;103.9;7.2352;605.74;605.74;499.55;98.952;7.2352
03/09/90 08:00;22.029;-65.266;23.553;24.013;60;-90;-60;49;301.5;350.5;7.8699;834.03;736.86;79.648;17.525;826.89;826.89;733.51;75.856;17.525
03/09/90 09:00;32.227;-52.943;30.649;38.306;51.694;-90;-51.694;55.002;489.59;544.59;9.6201;886.07;789.83;75.539;20.702;876.06;876.06;783.42;71.943;20.702
03/09/90 10:00;40.683;-37.556;36.954;54.661;35.339;-90;-35.339;67.6;624.39;691.99;11.21;859.5;765.43;81.32;12.751;846.01;846.01;755.81;77.449;12.751
03/09/90 11:00;46.286;-18.376;40.982;73.227;16.773;-90;-16.773;76.896;706.3;783.2;12.54;823.98;737.68;82.964;3.3322;808.06;808.06;725.71;79.014;3.3322
03/09/90 12:00;47.834;3.5319;42.068;86.807;3.1934;90;3.1934;79.303;735.5;814.8;13.55;817.13;736.64;80.364;0.1265;800.52;800.52;723.86;76.538;0.1265
03/09/90 13:00;44.897;24.855;39.998;67.128;22.872;90;22.872;75.904;702.9;778.81;14.21;853.52;762.88;84.515;6.1232;837.85;837.85;751.23;80.491;6.1232
03/09/90 14:00;38.252;42.829;35.165;49.23;40.77;90;40.77;65.502;604.59;670.1;14.47;896.38;798.32;81.798;16.261;883.57;883.57;789.41;77.904;16.261
03/09/90 15:00;29.141;57.127;28.299;33.577;56.423;90;56.423;55.1;454.99;510.09;14.33;924.47;822.7;78.974;22.799;915.13;915.13;817.11;75.215;22.799
03/09/90 16:00;18.563;68.714;22.461;19.819;60;90;60;47;257.2;304.2;13.58;843.83;746.63;81.99;15.21;836.86;836.86;743.57;78.086;15.21
03/09/90 17:00;7.1687;78.667;25.19;7.3097;60;90;60;31.8;67.303;99.102;12.39;578.32;488.03;85.331;4.9551;571.69;571.69;485.47;81.269;4.9551
03/09/90 18:00;0.7125;83.777;89.287;6.5454;0;0;0;0.1951;0;0.1951;11.12;0.1951;0;0.1951;0;0;0;0;0;0
03/09/90 19:00;0;0;90;0;0;0;0;0;0;0;10.4;0;0;0;0;0;0;0;0;0
03/09/90 20:00;0;0;90;0;0;0;0;0;0;0;9.6699;0;0;0;0;0;0;0;0;0
03/09/90 21:00;0;0;90;0;0;0;0;0;0;0;8.9502;0;0;0;0;0;0;0;0;0
03/09/90 22:00;0;0;90;0;0;0;0;0;0;0;8.23;0;0;0;0;0;0;0;0;0
03/09/90 23:00;0;0;90;0;0;0;0;0;0;0;7.5;0;0;0;0;0;0;0;0;0
03/10/90 00:00;0;0;90;0;0;0;0;0;0;0;7.1301;0;0;0;0;0;0;0;0;0
03/10/90 01:00;0;0;90;0;0;0;0;0;0;0;6.7598;0;0;0;0;0;0;0;0;0
03/10/90 02:00;0;0;90;0;0;0;0;0;0;0;6.3899;0;0;0;0;0;0;0;0;0
03/10/90 03:00;0;0;90;0;0;0;0;0;0;0;6.1999;0;0;0;0;0;0;0;0;0
03/10/90 04:00;0;0;90;0;0;0;0;0;0;0;6.0098;0;0;0;0;0;0;0;0;0
03/10/90 05:00;0;0;90;0;0;0;0;0;0;0;5.8901;0;0;0;0;0;0;0;0;0
03/10/90 06:00;2.7748;-82.66;28.1;2.7977;60;-90;-60;3.9992;0;3.9992;5.9702;0.0656;0;-0.1344;0.2;0;0;0;0;0
03/10/90 07:00;11.137;-75.892;22.977;11.474;60;-90;-60;74.602;31.897;106.5;7.0798;280.21;152.04;122.84;5.325;273.7;273.7;151.38;117;5.325
03/10/90 08:00;22.344;-65.519;23.209;24.305;60;-90;-60;176.7;61.901;238.6;8.4;362.77;149.65;201.19;11.93;352.54;352.54;148.99;191.61;11.93
03/10/90 09:00;32.567;-53.174;30.341;38.588;51.412;-90;-51.412;211.8;198.29;410.1;9.9899;568.43;317.93;235.07;15.432;554.72;554.72;315.4;223.88;15.432
03/10/90 10:00;41.053;-37.728;36.615;54.907;35.093;-90;-35.093;272.9;252.01;524.9;11.44;605.49;307.99;287.96;9.5417;588;588;304.21;274.25;9.5417
03/10/90 11:00;46.676;-18.425;40.613;73.401;16.599;-90;-16.599;233.2;432.39;665.59;12.91;697.93;451.19;243.96;2.7738;679.16;679.16;444.04;232.35;2.7738
03/10/90 12:00;48.216;3.6577;41.679;86.737;3.2627;90;3.2627;213.8;512.3;726.1;14.15;729.11;513.14;215.85;0.1177;710.13;710.13;504.44;205.58;0.1177
03/10/90 13:00;45.24;25.125;39.607;67.166;22.834;90;22.834;290.8;303.7;594.5;14.72;640.92;329.53;306.73;4.659;621.41;621.41;324.62;292.13;4.659
03/10/90 14:00;38.542;43.165;34.784;49.345;40.655;90;40.655;244.8;252.4;497.2;14.93;606.72;332.7;262.01;12;590.62;590.62;329.08;249.54;12
03/10/90 15:00;29.385;57.479;27.933;33.737;56.263;90;56.263;182.6;219.6;402.2;14.87;642.9;395.41;229.61;17.883;629.36;629.36;392.8;218.68;17.883
03/10/90 16:00;18.774;69.062;22.07;20;60;90;60;137.1;49.592;186.69;14.09;314.82;142.8;162.69;9.3347;306.51;306.51;142.23;154.94;9.3347
03/10/90 17:00;7.3603;79.012;24.879;7.4962;60;90;60;43.999;27.109;71.108;13.09;305.16;191.97;109.63;3.5554;298.96;298.96;190.99;104.41;3.5554
03/10/90 18:00;0.7013;84.276;89.299;6.9959;0;0;0;0.0975;0;0.0975;12.04;0.0975;0;0.0975;0;0;0;0;0;0
03/10/90 19:00;0;0;90;0;0;0;0;0;0;0;11.44;0;0;0;0;0;0;0;0;0
03/10/90 20:00;0;0;90;0;0;0;0;0;0;0;10.83;0;0;0;0;0;0;0;0;0
03/10/90 21:00;0;0;90;0;0;0;0;0;0;0;10.23;0;0;0;0;0;0;0;0;0
03/10/90 22:00;0;0;90;0;0;0;0;0;0;0;9.6201;0;0;0;0;0;0;0;0;0
03/10/90 23:00;0;0;90;0;0;0;0;0;0;0;9.0201;0;0;0;0;0;0;0;0;0
03/11/90 00:00;0;0;90;0;0;0;0;0;0;0;8.4298;0;0;0;0;0;0;0;0;0
03/11/90 01:00;0;0;90;0;0;0;0;0;0;0;7.8098;0;0;0;0;0;0;0;0;0
03/11/90 02:00;0;0;90;0;0;0;0;0;0;0;7.18;0;0;0;0;0;0;0;0;0
03/11/90 03:00;0;0;90;0;0;0;0;0;0;0;6.8502;0;0;0;0;0;0;0;0;0
03/11/90 04:00;0;0;90;0;0;0;0;0;0;0;6.5199;0;0;0;0;0;0;0;0;0
03/11/90 05:00;0;0;90;0;0;0;0;0;0;0;6.2898;0;0;0;0;0;0;0;0;0
03/11/90 06:00;2.8695;-83.078;27.912;2.8905;60;-90;-60;2.9032;0.1044;3.0075;6.32;1.9098;1.8422;-0.0828;0.1504;0;0;0;0;0
03/11/90 07:00;11.435;-76.153;22.587;11.768;60;-90;-60;85.598;57.804;143.4;7.78;417.51;269.19;141.15;7.1701;409.67;409.67;268.08;134.43;7.1701
03/11/90 08:00;22.659;-65.773;22.866;24.598;60;-90;-60;70.601;266.8;337.4;9.6201;773.95;638.1;118.98;16.87;765.57;765.57;635.38;113.32;16.87
03/11/90 09:00;32.908;-53.406;30.032;38.869;51.131;-90;-51.131;89.803;424.6;514.4;11.47;822.87;676.6;127.11;19.159;811.57;811.57;671.36;121.06;19.159
03/11/90 10:00;41.424;-37.902;36.276;55.153;34.847;-90;-34.847;118.1;530.8;648.9;13.13;801.44;646.78;143.03;11.636;786.85;786.85;639;136.22;11.636
03/11/90 11:00;47.068;-18.473;40.243;73.575;16.425;-90;-16.425;142;585.91;727.91;14.52;766.18;610.83;152.38;2.9704;749.46;749.46;601.36;145.12;2.9704
03/11/90 12:00;48.6;3.788;41.29;86.667;3.3333;90;3.3333;140.5;613.2;753.71;15.57;756.65;614.24;142.28;0.1275;739.71;739.71;604.08;135.5;0.1275
03/11/90 13:00;45.582;25.402;39.215;67.201;22.799;90;22.799;117;604.79;721.79;16.27;793.24;656.05;131.55;5.6394;777.44;777.44;646.52;125.28;5.6394
03/11/90 14:00;38.83;43.508;34.402;49.459;40.541;90;40.541;103.7;511.9;615.6;16.55;821.06;673.61;132.67;14.778;807.6;807.6;666.47;126.36;14.778
03/11/90 15:00;29.627;57.834;27.566;33.894;56.106;90;56.106;90.104;365.5;455.6;16.37;807.86;655.41;132.3;20.153;797.36;797.36;651.21;126;20.153
03/11/90 16:00;18.985;69.414;21.677;20.178;60;90;60;67.6;204.8;272.4;15.61;725.36;585.03;126.72;13.62;717.11;717.11;582.8;120.68;13.62
03/11/90 17:00;7.551;79.359;24.57;7.6815;60;90;60;37.801;52.604;90.405;14.42;472.52;364.06;103.93;4.5202;465.75;465.75;362.25;98.986;4.5202
03/11/90 18:00;0.8861;84.623;89.114;9.3718;0;0;0;0.1951;0;0.1951;13.16;0.1951;0;0.1951;0;0;0;0;0;0
03/11/90 19:00;0;0;90;0;0;0;0;0;0;0;12.57;0;0;0;0;0;0;0;0;0
03/11/90 20:00;0;0;90;0;0;0;0;0;0;0;11.98;0;0;0;0;0;0;0;0;0
03/11/90 21:00;0;0;90;0;0;0;0;0;0;0;11.39;0;0;0;0;0;0;0;0;0
03/11/90 22:00;0;0;90;0;0;0;0;0;0;0;10.8;0;0;0;0;0;0;0;0;0
03/11/90 23:00;0;0;90;0;0;0;0;0;0;0;10.21;0;0;0;0;0;0;0;0;0
03/12/90 00:00;0;0;90;0;0;0;0;0;0;0;9.7901;0;0;0;0;0;0;0;0;0
03/12/90 01:00;0;0;90;0;0;0;0;0;0;0;9.3499;0;0;0;0;0;0;0;0;0
03/12/90 02:00;0;0;90;0;0;0;0;0;0;0;8.9199;0;0;0;0;0;0;0;0;0
03/12/90 03:00;0;0;90;0;0;0;0;0;0;0;8.6898;0;0;0;0;0;0;0;0;0
03/12/90 04:00;0;0;90;0;0;0;0;0;0;0;8.4601;0;0;0;0;0;0;0;0;0
03/12/90 05:00;0;0;90;0;0;0;0;0;0;0;8.2999;0;0;0;0;0;0;0;0;0
03/12/90 06:00;2.9657;-83.496;27.728;2.9848;60;-90;-60;1.3006;0;1.3006;8.3101;-0.212;0;-0.2771;0.065;0;0;0;0;0
03/12/90 07:00;11.735;-76.415;22.196;12.063;60;-90;-60;69.398;0.7997;70.198;9.0098;67.775;3.6405;60.625;3.5099;64.874;64.874;3.626;57.739;3.5099
03/12/90 08:00;22.977;-66.027;22.524;24.892;60;-90;-60;162.4;9.1951;171.59;9.9401;168.12;21.759;137.78;8.5796;161.47;161.47;21.669;131.22;8.5796
03/12/90 09:00;33.251;-53.639;29.723;39.151;50.849;-90;-50.849;251.4;27.892;279.29;10.96;294.32;44.177;239.84;10.296;282.56;282.56;43.842;228.43;10.296
03/12/90 10:00;41.796;-38.076;35.935;55.4;34.6;-90;-34.6;308.9;52.897;361.8;11.9;370.19;64.262;299.53;6.3989;355.18;355.18;63.507;285.27;6.3989
03/12/90 11:00;47.461;-18.52;39.872;73.751;16.249;-90;-16.249;360.1;77.896;438;12.79;439.8;81.138;356.91;1.7497;421.58;421.58;79.909;339.92;1.7497
