PVSYST v6.43
;File;File date;Description
Project;Hayward Air Term_Project.PRJ;00/00/00 00h00;Hayward;
Geographical Site;New.SIT;00/00/00 00h00;Hayward Air Term;USA;North_America;
Meteo data;Hayward Air Term_NREL_TMY.MET;00/00/00 00h00;Hayward Air Term;NREL NSRD : TMY3;TMY;
Simulation variant;Hayward Air Term_Project.VCN;00/00/00 00h00;bays_35GCR_flat;
Simulation date;;27/07/16 14h18

Simulation:;Hourly values; from 01/01/90; to 31/12/90

date;HSol;AzSol;AngInc;AngProf;GlobHor;DiffHor;BeamHor;GlobEff;BeamEff;DiffEff;Alb_Eff;GlobInc;BeamInc;DifSInc;Alb Inc;FShdGl;FShdBm;FShdDif;FShdAlb;FIAMGl;FIAMBm;FIAMDif;FIAMAlb;GlobShd;ShdLoss;ShdBLss;ShdDLss
    ;�;�;�;�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;W/m�;;;;;;;;;W/m�;W/m�;W/m�;W/m�

13/03/90 13:00;46.132;26.287;43.868;49.244;750;151;599;746.54;599;147.54;0;750;599;151;0;1;1;1;1;0.9954;1;0.9771;1;750;0;0;0
13/03/90 14:00;39.23;44.447;50.77;48.834;648;150;498;644.18;497.62;146.56;0;648;498;150;0;1;1;1;1;0.9941;0.9992;0.9771;1;648;0;0;0
13/03/90 15:00;29.914;58.744;60.086;47.955;485;143;342;478.21;338.49;139.72;0;485;342;143;0;1;1;1;1;0.986;0.9897;0.9771;1;485;0;0;0
13/03/90 16:00;19.198;70.284;70.802;45.906;312;131;181;296.97;168.97;128;0;312;181;131;0;1;1;1;1;0.9518;0.9336;0.9771;1;312;0;0;0
13/03/90 17:00;7.7259;80.209;82.274;38.582;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
13/03/90 18:00;1.0524;85.474;88.948;13.104;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
13/03/90 19:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
13/03/90 20:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
13/03/90 21:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
13/03/90 22:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
13/03/90 23:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
14/03/90 00:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
14/03/90 01:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
14/03/90 02:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
14/03/90 03:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
14/03/90 04:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
14/03/90 05:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
14/03/90 06:00;3.3539;-84.176;86.646;30.008;6;3.9972;2.0028;0;0;0;0;6;2.0028;3.9972;0;1;1;1;1;1;1;1;1;0;0;0;0
14/03/90 07:00;12.521;-76.765;77.479;44.127;153;57.998;95.003;137.91;81.247;56.668;0;153;95.003;57.998;0;1;1;1;1;0.9014;0.8552;0.9771;1;153;0;0;0
14/03/90 08:00;23.776;-66.33;66.224;47.658;352.01;105;247.01;340.7;238.1;102.59;0;352.01;247.01;105;0;1;1;1;1;0.9679;0.964;0.9771;1;352.01;0;0;0
14/03/90 09:00;34.07;-53.851;55.93;48.904;519;146;373;513.44;370.79;142.65;0;519;373;146;0;1;1;1;1;0.9893;0.9941;0.9771;1;519;0;0;0
14/03/90 10:00;42.627;-38.103;47.373;49.472;626;238;388;620.54;388;232.54;0;626;388;238;0;1;1;1;1;0.9913;1;0.9771;1;626;0;0;0
14/03/90 11:00;48.266;-18.23;41.734;49.726;744;233;511;738.66;511;227.66;0;744;511;233;0;1;1;1;1;0.9928;1;0.9771;1;744;0;0;0
14/03/90 12:00;49.69;4.5868;40.311;49.78;710;285;425;703.46;425;278.47;0;710;425;285;0;1;1;1;1;0.9908;1;0.9771;1;710;0;0;0
14/03/90 13:00;46.472;26.583;43.528;49.653;750;205;545;745.3;545;200.3;0;750;545;205;0;1;1;1;1;0.9937;1;0.9771;1;750;0;0;0
14/03/90 14:00;39.515;44.804;50.485;49.296;641;160;481;637.1;480.76;156.33;0;641;481;160;0;1;1;1;1;0.9939;0.9995;0.9771;1;641;0;0;0
14/03/90 15:00;30.152;59.11;59.848;48.53;484.01;147;337.01;477.32;333.69;143.63;0;484.01;337.01;147;0;1;1;1;1;0.9862;0.9902;0.9771;1;484.01;0;0;0
14/03/90 16:00;19.405;70.643;70.595;46.741;310.01;132;178.01;295.46;166.48;128.97;0;310.01;178.01;132;0;1;1;1;1;0.9531;0.9353;0.9771;1;310.01;0;0;0
14/03/90 17:00;7.9138;80.561;82.086;40.287;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
14/03/90 18:00;1.0379;85.979;88.962;14.486;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
14/03/90 19:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
14/03/90 20:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
14/03/90 21:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
14/03/90 22:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
14/03/90 23:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
15/03/90 00:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
15/03/90 01:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
15/03/90 02:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
15/03/90 03:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
15/03/90 04:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
15/03/90 05:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
15/03/90 06:00;3.4543;-84.594;86.546;32.648;7.995;3.9972;3.9977;0;0;0;0;7.995;3.9977;3.9972;0;1;1;1;1;1;1;1;1;0;0;0;0
15/03/90 07:00;12.825;-77.027;77.175;45.4;170;57.998;112;152.97;96.306;56.668;0;170;112;57.998;0;1;1;1;1;0.8999;0.8599;0.9771;1;170;0;0;0
15/03/90 08:00;24.097;-66.586;65.903;48.381;368;96.003;271.99;356.44;262.64;93.802;0;368;271.99;96.003;0;1;1;1;1;0.9686;0.9656;0.9771;1;368;0;0;0
15/03/90 09:00;34.416;-54.086;55.584;49.432;561.99;122;439.99;556.74;437.53;119.2;0;561.99;439.99;122;0;1;1;1;1;0.9907;0.9944;0.9771;1;561.99;0;0;0
15/03/90 10:00;43.003;-38.278;46.997;49.912;681.99;165;516.99;678.21;516.99;161.22;0;681.99;516.99;165;0;1;1;1;1;0.9945;1;0.9771;1;681.99;0;0;0
15/03/90 11:00;48.662;-18.271;41.338;50.126;762;193;569;757.58;569;188.58;0;762;569;193;0;1;1;1;1;0.9942;1;0.9771;1;762;0;0;0
15/03/90 12:00;50.075;4.7378;39.925;50.171;722;276;446;715.67;446;269.67;0;722;446;276;0;1;1;1;1;0.9912;1;0.9771;1;722;0;0;0
15/03/90 13:00;46.812;26.884;43.188;50.063;744;187;557.01;739.72;557.01;182.71;0;744;557.01;187;0;1;1;1;1;0.9942;1;0.9771;1;744;0;0;0
15/03/90 14:00;39.798;45.166;50.202;49.759;654;151;503;650.44;502.9;147.54;0;654;503;151;0;1;1;1;1;0.9946;0.9998;0.9771;1;654;0;0;0
15/03/90 15:00;30.389;59.479;59.611;49.108;483;153;330;476.32;326.83;149.49;0;483;330;153;0;1;1;1;1;0.9862;0.9904;0.9771;1;483;0;0;0
15/03/90 16:00;19.61;71.004;70.39;47.584;317;125;191.99;302.02;179.89;122.14;0;317;191.99;125;0;1;1;1;1;0.9528;0.9369;0.9771;1;317;0;0;0
15/03/90 17:00;8.1009;80.915;81.899;42.034;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
15/03/90 18:00;1.2201;86.332;88.78;18.413;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
15/03/90 19:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
15/03/90 20:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
15/03/90 21:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
15/03/90 22:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
15/03/90 23:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
16/03/90 00:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
16/03/90 01:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
16/03/90 02:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
16/03/90 03:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
16/03/90 04:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
16/03/90 05:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
16/03/90 06:00;3.7528;-84.858;86.247;36.199;9;5.9993;3.0007;0;0;0;0;9;3.0007;5.9993;0;1;1;1;1;1;1;1;1;0;0;0;0
16/03/90 07:00;13.13;-77.289;76.87;46.671;175.01;59.002;116;157.93;100.28;57.65;0;175.01;116;59.002;0;1;1;1;1;0.9024;0.8645;0.9771;1;175.01;0;0;0
16/03/90 08:00;24.419;-66.843;65.581;49.103;374;96.003;277.99;362.68;268.88;93.802;0;374;277.99;96.003;0;1;1;1;1;0.9697;0.9672;0.9771;1;374;0;0;0
16/03/90 09:00;34.764;-54.323;55.237;49.96;567.99;124;444;562.82;441.67;121.15;0;567.99;444;124;0;1;1;1;1;0.9909;0.9948;0.9771;1;567.99;0;0;0
16/03/90 10:00;43.38;-38.454;46.62;50.352;711;133;578;707.95;578;129.95;0;711;578;133;0;1;1;1;1;0.9957;1;0.9771;1;711;0;0;0
16/03/90 11:00;49.059;-18.31;40.941;50.527;792;146;646;788.66;646;142.65;0;792;646;146;0;1;1;1;1;0.9958;1;0.9771;1;792;0;0;0
16/03/90 12:00;50.46;4.8932;39.54;50.563;813.99;151;662.99;810.53;662.99;147.54;0;813.99;662.99;151;0;1;1;1;1;0.9957;1;0.9771;1;813.99;0;0;0
16/03/90 13:00;47.15;27.191;42.85;50.474;768.99;147;622;765.62;622;143.63;0;768.99;622;147;0;1;1;1;1;0.9956;1;0.9771;1;768.99;0;0;0
16/03/90 14:00;40.08;45.533;49.92;50.224;660.99;150;510.99;657.55;510.99;146.56;0;660.99;510.99;150;0;1;1;1;1;0.9948;1;0.9771;1;660.99;0;0;0
16/03/90 15:00;30.624;59.852;59.376;49.688;504.99;147;358;498.27;354.64;143.63;0;504.99;358;147;0;1;1;1;1;0.9867;0.9906;0.9771;1;504.99;0;0;0
16/03/90 16:00;19.813;71.367;70.187;48.433;315;133;182;300.77;170.81;129.95;0;315;182;133;0;1;1;1;1;0.9548;0.9385;0.9771;1;315;0;0;0
16/03/90 17:00;8.287;81.271;81.713;43.823;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
16/03/90 18:00;1.204;86.839;88.796;20.866;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
16/03/90 19:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
16/03/90 20:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
16/03/90 21:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
16/03/90 22:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
16/03/90 23:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
17/03/90 00:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
17/03/90 01:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
17/03/90 02:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
17/03/90 03:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
17/03/90 04:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
17/03/90 05:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
17/03/90 06:00;3.8551;-85.276;86.145;39.289;10.995;6.9969;3.9981;9.463;2.6266;6.8365;0;10.995;3.9981;6.9969;0;1;1;1;1;0.8607;0.657;0.9771;1;10.995;0;0;0
17/03/90 07:00;13.437;-77.551;76.563;47.94;177;63;114;160.62;99.061;61.555;0;177;114;63;0;1;1;1;1;0.9074;0.8689;0.9771;1;177;0;0;0
17/03/90 08:00;24.742;-67.101;65.258;49.823;389;97.998;291;377.67;281.91;95.751;0;389;291;97.998;0;1;1;1;1;0.9709;0.9688;0.9771;1;389;0;0;0
17/03/90 09:00;35.111;-54.561;54.889;50.488;573.99;109;464.99;569.22;462.72;106.5;0;573.99;464.99;109;0;1;1;1;1;0.9917;0.9951;0.9771;1;573.99;0;0;0
17/03/90 10:00;43.757;-38.631;46.243;50.792;711;137;574;707.86;574;133.86;0;711;574;137;0;1;1;1;1;0.9956;1;0.9771;1;711;0;0;0
17/03/90 11:00;49.457;-18.349;40.543;50.927;798;149;649.01;794.59;649.01;145.58;0;798;649.01;149;0;1;1;1;1;0.9957;1;0.9771;1;798;0;0;0
17/03/90 12:00;50.846;5.0529;39.154;50.955;819.99;149;671;816.58;671;145.58;0;819.99;671;149;0;1;1;1;1;0.9958;1;0.9771;1;819.99;0;0;0
17/03/90 13:00;47.488;27.503;42.512;50.885;768.99;152;617;765.51;617;148.51;0;768.99;617;152;0;1;1;1;1;0.9955;1;0.9771;1;768.99;0;0;0
17/03/90 14:00;40.36;45.904;49.64;50.69;666.99;150;516.99;663.55;516.99;146.56;0;666.99;516.99;150;0;1;1;1;1;0.9948;1;0.9771;1;666.99;0;0;0
17/03/90 15:00;30.858;60.228;59.142;50.271;489;155;334;482.4;330.95;151.44;0;489;334;155;0;1;1;1;1;0.9865;0.9909;0.9771;1;489;0;0;0
17/03/90 16:00;20.016;71.732;69.984;49.289;323;125;198;308.28;186.14;122.14;0;323;198;125;0;1;1;1;1;0.9544;0.9401;0.9771;1;323;0;0;0
17/03/90 17:00;8.4722;81.628;81.528;45.652;142.01;112;30.007;132.85;23.417;109.43;0;142.01;30.007;112;0;1;1;1;1;0.9355;0.7804;0.9771;1;142.01;0;0;0
17/03/90 18:00;1.3848;87.195;88.615;26.287;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
17/03/90 19:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
17/03/90 20:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
17/03/90 21:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
17/03/90 22:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
17/03/90 23:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
18/03/90 00:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
18/03/90 01:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
18/03/90 02:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
18/03/90 03:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
18/03/90 04:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
18/03/90 05:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
18/03/90 06:00;3.9582;-85.693;86.042;42.656;13.995;8.0014;5.9936;11.772;3.9544;7.8179;0;13.995;5.9936;8.0014;0;1;1;1;1;0.8412;0.6598;0.9771;1;13.995;0;0;0
18/03/90 07:00;13.743;-77.814;76.257;49.203;186;60.997;125;168.77;109.17;59.599;0;186;125;60.997;0;1;1;1;1;0.9073;0.8733;0.9771;1;186;0;0;0
18/03/90 08:00;25.065;-67.359;64.935;50.542;390;97.998;292;379.09;283.34;95.751;0;390;292;97.998;0;1;1;1;1;0.972;0.9703;0.9771;1;390;0;0;0
18/03/90 09:00;35.459;-54.801;54.541;51.016;569;135;434;563.93;432.03;131.9;0;569;434;135;0;1;1;1;1;0.9911;0.9955;0.9771;1;569;0;0;0
18/03/90 10:00;44.135;-38.81;45.865;51.232;717;156;561;713.43;561;152.43;0;717;561;156;0;1;1;1;1;0.995;1;0.9771;1;717;0;0;0
18/03/90 11:00;49.856;-18.387;40.144;51.328;804;146;658;800.66;658;142.65;0;804;658;146;0;1;1;1;1;0.9958;1;0.9771;1;804;0;0;0
18/03/90 12:00;51.231;5.2169;38.769;51.348;819.99;178;642;815.91;642;173.92;0;819.99;642;178;0;1;1;1;1;0.995;1;0.9771;1;819.99;0;0;0
18/03/90 13:00;47.825;27.822;42.175;51.297;750;225;525;744.85;525;219.84;0;750;525;225;0;1;1;1;1;0.9931;1;0.9771;1;750;0;0;0
18/03/90 14:00;40.639;46.28;49.361;51.157;626;223;403;620.89;403;217.89;0;626;403;223;0;1;1;1;1;0.9918;1;0.9771;1;626;0;0;0
18/03/90 15:00;31.09;60.606;58.91;50.857;435;238;197;427.79;195.25;232.54;0;435;197;238;0;1;1;1;1;0.9834;0.9911;0.9771;1;435;0;0;0
18/03/90 16:00;20.217;72.099;69.783;50.151;236;181;54.999;228.64;51.789;176.85;0;236;54.999;181;0;1;1;1;1;0.9688;0.9416;0.9771;1;236;0;0;0
18/03/90 17:00;8.6566;81.986;81.343;47.518;100.01;100;0.0057;97.712;0.0045;97.707;0;100.01;0.0057;100;0;1;1;1;1;0.9771;0.7843;0.9771;1;100.01;0;0;0
18/03/90 18:00;1.3673;87.704;88.633;30.787;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
18/03/90 19:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
18/03/90 20:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
18/03/90 21:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
18/03/90 22:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
18/03/90 23:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
19/03/90 00:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
19/03/90 01:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
19/03/90 02:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
19/03/90 03:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
19/03/90 04:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
19/03/90 05:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
19/03/90 06:00;4.0618;-86.11;85.938;46.31;16.005;8.9989;7.0062;13.435;4.6423;8.7926;0;16.005;7.0062;8.9989;0;1;1;1;1;0.8394;0.6626;0.9771;1;16.005;0;0;0
19/03/90 07:00;14.051;-78.077;75.949;50.46;181.01;76.003;105;166.41;92.147;74.26;0;181.01;105;76.003;0;1;1;1;1;0.9193;0.8776;0.9771;1;181.01;0;0;0
19/03/90 08:00;25.388;-67.619;64.612;51.259;382.01;108;274.01;371.83;266.31;105.53;0;382.01;274.01;108;0;1;1;1;1;0.9734;0.9719;0.9771;1;382.01;0;0;0
19/03/90 09:00;35.807;-55.042;54.193;51.542;560;142;418;554.99;416.24;138.75;0;560;418;142;0;1;1;1;1;0.9911;0.9958;0.9771;1;560;0;0;0
19/03/90 10:00;44.514;-38.99;45.486;51.671;678;201;477.01;673.4;477.01;196.39;0;678;477.01;201;0;1;1;1;1;0.9932;1;0.9771;1;678;0;0;0
19/03/90 11:00;50.255;-18.425;39.745;51.729;746;269;477;739.83;477;262.83;0;746;477;269;0;1;1;1;1;0.9917;1;0.9771;1;746;0;0;0
19/03/90 12:00;51.617;5.385;38.383;51.74;666.99;344;323;659.11;323;336.11;0;666.99;323;344;0;1;1;1;1;0.9882;1;0.9771;1;666.99;0;0;0
19/03/90 13:00;48.161;28.145;41.839;51.71;762;216;546;757.05;546;211.05;0;762;546;216;0;1;1;1;1;0.9935;1;0.9771;1;762;0;0;0
19/03/90 14:00;40.916;46.66;49.084;51.625;659;161;498;655.31;498;157.31;0;659;498;161;0;1;1;1;1;0.9944;1;0.9771;1;659;0;0;0
19/03/90 15:00;31.321;60.988;58.679;51.445;510;155;355;503.37;351.92;151.44;0;510;355;155;0;1;1;1;1;0.987;0.9913;0.9771;1;510;0;0;0
19/03/90 16:00;20.417;72.468;69.583;51.018;329;128;201;314.63;189.56;125.07;0;329;201;128;0;1;1;1;1;0.9563;0.9431;0.9771;1;329;0;0;0
19/03/90 17:00;8.8401;82.345;81.16;49.42;126;115;11.003;121.03;8.6721;112.36;0;126;11.003;115;0;1;1;1;1;0.9606;0.7882;0.9771;1;126;0;0;0
19/03/90 18:00;1.5468;88.061;88.453;38.596;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
19/03/90 19:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
19/03/90 20:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
19/03/90 21:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
19/03/90 22:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
19/03/90 23:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
20/03/90 00:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
20/03/90 01:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
20/03/90 02:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
20/03/90 03:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
20/03/90 04:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
20/03/90 05:00;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
20/03/90 06:00;4.3634;-86.374;85.637;50.344;18;10.003;7.9966;15.138;5.3643;9.7741;0;18;7.9966;10.003;0;1;1;1;1;0.841;0.6708;0.9771;1;18;0;0;0
20/03/90 07:00;14.359;-78.34;75.641;51.709;194;65.999;128;177.34;112.86;64.486;0;194;128;65.999;0;1;1;1;1;0.9142;0.8817;0.9771;1;194;0;0;0
20/03/90 08:00;25.712;-67.879;64.288;51.974;398;102;295.99;387.8;288.14;99.663;0;398;295.99;102;0;1;1;1;1;0.9744;0.9735;0.9771;1;398;0;0;0
20/03/90 09:00;36.156;-55.285;53.844;52.068;581;132;449;576.25;447.27;128.97;0;581;449;132;0;1;1;1;1;0.9918;0.9962;0.9771;1;581;0;0;0
20/03/90 10:00;44.892;-39.171;45.108;52.111;717.99;149;568.99;714.58;568.99;145.58;0;717.99;568.99;149;0;1;1;1;1;0.9952;1;0.9771;1;717.99;0;0;0
20/03/90 11:00;50.654;-18.462;39.346;52.13;786.99;178;609;782.91;609;173.92;0;786.99;609;178;0;1;1;1;1;0.9948;1;0.9771;1;786.99;0;0;0
20/03/90 12:00;52.003;5.5573;37.997;52.133;813.99;194;619.99;809.55;619.99;189.55;0;813.99;619.99;194;0;1;1;1;1;0.9945;1;0.9771;1;813.99;0;0;0
20/03/90 13:00;48.495;28.474;41.505;52.123;743;217;526;738.02;526;212.02;0;743;526;217;0;1;1;1;1;0.9933;1;0.9771;1;743;0;0;0
20/03/90 14:00;41.192;47.044;48.808;52.095;639;219;420;633.98;420;213.98;0;639;420;219;0;1;1;1;1;0.9921;1;0.9771;1;639;0;0;0
20/03/90 15:00;31.55;61.372;58.45;52.034;426;250;176;418.78;174.51;244.27;0;426;176;250;0;1;1;1;1;0.9831;0.9916;0.9771;1;426;0;0;0
20/03/90 16:00;20.616;72.839;69.384;51.892;308;155;153;295.96;144.52;151.44;0;308;153;155;0;1;1;1;1;0.9609;0.9446;0.9771;1;308;0;0;0
20/03/90 17:00;9.0227;82.705;80.977;51.353;60;60;0.0004;58.625;0.0003;58.624;0;60;0.0004;60;0;1;1;1;1;0.9771;0.792;0.9771;1;60;0;0;0
20/03/90 18:00;1.528;88.572;88.472;46.945;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0
